trial_pos,bin,value
54,12,200.14013671875
54,13,133.4267578125
54,14,66.71337890625
54,15,66.71337890625
55,0,0.0
55,1,22.237913131713867
55,2,311.33077812194824
55,3,978.4681396484375
55,4,1289.7989959716797
55,5,1712.3193054199219
55,6,1690.0814208984375
55,7,1756.7947998046875
55,8,1312.0313720703125
55,9,1067.415283203125
55,10,778.3232421875
55,11,578.1826171875
55,12,311.3291015625
55,13,177.90234375
55,14,88.951171875
55,15,0.0
56,0,0.0
56,1,66.7137393951416
56,2,400.2824230194092
56,3,845.0407409667969
56,4,1556.6539001464844
56,5,1667.8433837890625
56,6,1667.8436279296875
56,7,1756.794677734375
56,8,1312.0321044921875
56,9,1134.12744140625
56,10,667.1337890625
56,11,489.2314453125
56,12,289.09130859375
56,13,133.4267578125
56,14,44.4755859375
56,15,22.23779296875
57,0,22.237913131713867
57,1,44.475826263427734
57,2,333.5686950683594
57,3,1067.4197998046875
57,4,1356.5126953125
57,5,1445.46435546875
57,6,1556.6539306640625
57,7,1489.9393310546875
57,8,1245.320556640625
57,9,1156.366455078125
57,10,667.134521484375
57,11,555.9449462890625
57,12,177.90234375
57,13,88.951171875
57,14,44.4755859375
57,15,0.0
58,0,0.0
58,1,66.7137393951416
58,2,355.8066062927246
58,3,600.4236297607422
58,4,1245.3231048583984
58,5,1400.9885559082031
58,6,1556.6538696289062
58,7,1667.8436279296875
58,8,1289.796875
58,9,1000.7032470703125
58,10,733.8472900390625
58,11,422.51806640625
58,12,133.4267578125
58,13,111.18896484375
58,14,0.0
58,15,0.0
59,0,0.0
59,1,66.7137393951416
59,2,244.617036819458
59,3,800.5648651123047
59,4,1267.561019897461
59,5,1667.8434143066406
59,6,1756.7952880859375
59,7,1556.6538696289062
59,8,1356.507568359375
59,9,1089.654052734375
59,10,600.421142578125
59,11,511.46923828125
59,12,289.09130859375
59,13,111.18896484375
59,14,22.23779296875
59,15,0.0
60,0,0.0
60,1,22.237913131713867
60,2,311.3307800292969
60,3,756.0890197753906
60,4,1223.085205078125
60,5,1801.2709655761719
60,6,1823.5089111328125
60,7,1423.2259521484375
60,8,1089.6553955078125
60,9,933.9893798828125
60,10,600.42041015625
60,11,533.70703125
60,12,266.853515625
60,13,111.18896484375
60,14,0.0
60,15,0.0
61,0,0.0
61,1,0.0
61,2,222.3791332244873
61,3,822.8027801513672
61,4,1356.5126342773438
61,5,1734.5572509765625
61,6,2023.650146484375
61,7,1667.843017578125
61,8,1334.2705078125
61,9,1089.6519775390625
61,10,711.609375
61,11,778.32275390625
61,12,244.61572265625
61,13,66.71337890625
61,14,22.23779296875
61,15,0.0
62,0,0.0
62,1,0.0
62,2,222.3791332244873
62,3,822.8027801513672
62,4,1356.5126342773438
